2023-05-17 14:54:04.117185,2023-05-17 14:54:04.287292,MSG1,022F,-000.32,-00.47,+004.36,+000.06,-000.06,+000.06,-00.076,+00.106,-09.867
2023-05-17 14:54:04.319150,2023-05-17 14:54:04.487292,MSG1,022F,-000.32,-00.47,+004.37,+000.04,+000.03,+000.02,-00.058,+00.082,-09.872
2023-05-17 14:54:04.524720,2023-05-17 14:54:04.687292,MSG1,022F,-000.32,-00.47,+004.37,+000.08,-000.02,-000.02,-00.068,+00.071,-09.851
2023-05-17 14:54:04.723594,2023-05-17 14:54:04.887292,MSG1,022F,-000.32,-00.47,+004.37,+000.07,-000.05,-000.01,-00.087,+00.081,-09.862
2023-05-17 14:54:04.919644,2023-05-17 14:54:05.087292,MSG1,022F,-000.32,-00.47,+004.37,+000.03,-000.04,-000.02,-00.076,+00.071,-09.877
2023-05-17 14:54:05.116929,2023-05-17 14:54:05.287292,MSG1,022F,-000.32,-00.47,+004.37,+000.04,+000.02,+000.02,-00.071,+00.068,-09.856
2023-05-17 14:54:05.324950,2023-05-17 14:54:05.487292,MSG1,022F,-000.32,-00.47,+004.38,-000.03,-000.08,+000.07,-00.079,+00.079,-09.862
2023-05-17 14:54:05.520753,2023-05-17 14:54:05.687292,MSG1,022F,-000.32,-00.47,+004.38,+000.02,+000.04,-000.00,-00.077,+00.082,-09.862
2023-05-17 14:54:05.709581,2023-05-17 14:54:05.887292,MSG1,022F,-000.32,-00.47,+004.38,-000.01,-000.02,+000.07,-00.074,+00.060,-09.841
2023-05-17 14:54:05.912654,2023-05-17 14:54:06.087292,MSG1,022F,-000.32,-00.47,+004.39,+000.07,-000.10,-000.05,-00.074,+00.084,-09.854
2023-05-17 14:54:06.121467,2023-05-17 14:54:06.287292,MSG1,022F,-000.32,-00.47,+004.39,+000.07,-000.04,-000.06,-00.079,+00.084,-09.875
2023-05-17 14:54:06.324545,2023-05-17 14:54:06.487292,MSG1,022F,-000.32,-00.47,+004.39,-000.01,-000.03,+000.06,-00.055,+00.104,-09.843
2023-05-17 14:54:06.521388,2023-05-17 14:54:06.687292,MSG1,022F,-000.32,-00.46,+004.39,+000.02,+000.03,-000.01,-00.071,+00.066,-09.872
2023-05-17 14:54:06.716912,2023-05-17 14:54:06.887292,MSG1,022F,-000.32,-00.46,+004.39,+000.03,-000.03,-000.04,-00.085,+00.071,-09.854
2023-05-17 14:54:06.919994,2023-05-17 14:54:07.087292,MSG1,022F,-000.32,-00.46,+004.39,+000.01,+000.04,+000.01,-00.055,+00.063,-09.851
2023-05-17 14:54:07.124693,2023-05-17 14:54:07.287292,MSG1,022F,-000.32,-00.46,+004.40,-000.03,-000.02,+000.09,-00.058,+00.069,-09.859
2023-05-17 14:54:07.312600,2023-05-17 14:54:07.487292,MSG1,022F,-000.32,-00.46,+004.40,-000.03,+000.05,+000.07,-00.058,+00.055,-09.862
2023-05-17 14:54:07.515254,2023-05-17 14:54:07.687292,MSG1,022F,-000.32,-00.46,+004.41,+000.01,+000.00,+000.02,-00.072,+00.087,-09.870
2023-05-17 14:54:07.720472,2023-05-17 14:54:07.887292,MSG1,022F,-000.33,-00.46,+004.41,-000.03,-000.05,+000.05,-00.074,+00.069,-09.873
2023-05-17 14:54:07.917901,2023-05-17 14:54:08.087292,MSG1,022F,-000.33,-00.46,+004.41,-000.01,+000.10,-000.02,-00.074,+00.071,-09.867
2023-05-17 14:54:08.113950,2023-05-17 14:54:08.287292,MSG1,022F,-000.33,-00.46,+004.41,+000.04,-000.05,+000.01,-00.064,+00.064,-09.838
2023-05-17 14:54:08.315075,2023-05-17 14:54:08.487292,MSG1,022F,-000.33,-00.46,+004.41,+000.01,+000.06,-000.00,-00.050,+00.061,-09.859
2023-05-17 14:54:08.517897,2023-05-17 14:54:08.687292,MSG1,022F,-000.33,-00.46,+004.41,+000.03,+000.06,-000.01,-00.072,+00.077,-09.857
2023-05-17 14:54:08.722819,2023-05-17 14:54:08.887292,MSG1,022F,-000.33,-00.45,+004.42,-000.00,+000.00,+000.06,-00.061,+00.064,-09.862
2023-05-17 14:54:08.910728,2023-05-17 14:54:09.087292,MSG1,022F,-000.33,-00.46,+004.42,-000.03,-000.03,-000.02,-00.088,+00.074,-09.852
2023-05-17 14:54:09.113808,2023-05-17 14:54:09.287292,MSG1,022F,-000.33,-00.46,+004.42,+000.07,-000.09,+000.03,-00.050,+00.056,-09.838
2023-05-17 14:54:09.321497,2023-05-17 14:54:09.487292,MSG1,022F,-000.33,-00.46,+004.42,+000.01,-000.03,-000.01,-00.061,+00.082,-09.865
2023-05-17 14:54:09.524539,2023-05-17 14:54:09.687292,MSG1,022F,-000.33,-00.46,+004.42,+000.03,-000.01,-000.01,-00.074,+00.077,-09.862
2023-05-17 14:54:09.723526,2023-05-17 14:54:09.887292,MSG1,022F,-000.33,-00.45,+004.43,+000.03,-000.06,-000.06,-00.066,+00.080,-09.867
2023-05-17 14:54:09.916153,2023-05-17 14:54:10.087292,MSG1,022F,-000.33,-00.45,+004.43,+000.04,+000.00,+000.03,-00.072,+00.069,-09.862
2023-05-17 14:54:10.119229,2023-05-17 14:54:10.287292,MSG1,022F,-000.33,-00.45,+004.43,+000.07,-000.04,+000.03,-00.059,+00.069,-09.868
2023-05-17 14:54:10.322338,2023-05-17 14:54:10.487292,MSG1,022F,-000.34,-00.45,+004.43,-000.08,+000.03,+000.05,-00.064,+00.066,-09.865
2023-05-17 14:54:10.525420,2023-05-17 14:54:10.687292,MSG1,022F,-000.33,-00.45,+004.44,+000.01,+000.00,+000.07,-00.061,+00.075,-09.844
2023-05-17 14:54:10.707275,2023-05-17 14:54:10.887292,MSG1,022F,-000.33,-00.44,+004.44,+000.06,+000.00,-000.01,-00.056,+00.077,-09.846
2023-05-17 14:54:10.916660,2023-05-17 14:54:11.087292,MSG1,022F,-000.33,-00.44,+004.44,-000.00,+000.06,-000.00,-00.051,+00.056,-09.876
2023-05-17 14:54:11.119734,2023-05-17 14:54:11.287292,MSG1,022F,-000.33,-00.44,+004.44,+000.01,-000.01,-000.01,-00.067,+00.093,-09.868
2023-05-17 14:54:11.323534,2023-05-17 14:54:11.487292,MSG1,022F,-000.33,-00.45,+004.44,+000.02,-000.02,-000.06,-00.077,+00.088,-09.870
2023-05-17 14:54:11.512441,2023-05-17 14:54:11.687292,MSG1,022F,-000.33,-00.45,+004.45,+000.06,-000.01,+000.07,-00.075,+00.066,-09.857
2023-05-17 14:54:11.715368,2023-05-17 14:54:11.887292,MSG1,022F,-000.33,-00.45,+004.45,-000.00,-000.01,+000.06,-00.067,+00.066,-09.849
2023-05-17 14:54:11.926240,2023-05-17 14:54:12.087292,MSG1,022F,-000.33,-00.44,+004.45,+000.04,-000.02,-000.02,-00.059,+00.083,-09.868
2023-05-17 14:54:12.111902,2023-05-17 14:54:12.287292,MSG1,022F,-000.33,-00.44,+004.45,-000.10,-000.01,+000.08,-00.064,+00.066,-09.857
2023-05-17 14:54:12.320781,2023-05-17 14:54:12.487292,MSG1,022F,-000.33,-00.44,+004.45,-000.00,-000.03,+000.03,-00.067,+00.072,-09.873
2023-05-17 14:54:12.525372,2023-05-17 14:54:12.687292,MSG1,022F,-000.33,-00.44,+004.46,+000.03,+000.06,-000.09,-00.072,+00.072,-09.878
2023-05-17 14:54:12.723123,2023-05-17 14:54:12.887292,MSG1,022F,-000.33,-00.44,+004.46,-000.01,+000.02,+000.03,-00.069,+00.069,-09.873
2023-05-17 14:54:12.915649,2023-05-17 14:54:13.087292,MSG1,022F,-000.33,-00.43,+004.46,+000.03,-000.02,+000.01,-00.069,+00.082,-09.868
2023-05-17 14:54:13.115748,2023-05-17 14:54:13.287292,MSG1,022F,-000.33,-00.43,+004.46,-000.03,-000.03,-000.00,-00.069,+00.059,-09.836
2023-05-17 14:54:13.315867,2023-05-17 14:54:13.487292,MSG1,022F,-000.33,-00.44,+004.46,+000.10,-000.03,+000.06,-00.070,+00.077,-09.849
2023-05-17 14:54:13.515572,2023-05-17 14:54:13.687292,MSG1,022F,-000.33,-00.43,+004.47,+000.02,-000.01,+000.02,-00.083,+00.085,-09.860
2023-05-17 14:54:13.717772,2023-05-17 14:54:13.887292,MSG1,022F,-000.33,-00.43,+004.47,+000.02,-000.06,-000.04,-00.069,+00.053,-09.852
2023-05-17 14:54:13.917878,2023-05-17 14:54:14.087292,MSG1,022F,-000.33,-00.43,+004.47,-000.01,-000.08,+000.01,-00.070,+00.077,-09.855
2023-05-17 14:54:14.119439,2023-05-17 14:54:14.287292,MSG1,022F,-000.33,-00.43,+004.47,+000.02,-000.01,+000.05,-00.067,+00.072,-09.871
2023-05-17 14:54:14.324487,2023-05-17 14:54:14.487292,MSG1,022F,-000.33,-00.44,+004.47,-000.00,-000.04,+000.05,-00.080,+00.064,-09.871
2023-05-17 14:54:14.522220,2023-05-17 14:54:14.687292,MSG1,022F,-000.33,-00.44,+004.48,+000.03,+000.00,+000.01,-00.064,+00.064,-09.871
2023-05-17 14:54:14.710176,2023-05-17 14:54:14.887292,MSG1,022F,-000.33,-00.44,+004.48,+000.01,-000.01,+000.01,-00.051,+00.077,-09.881
